Nikki Cal 04,,,,,,,,,,,,,,,,,,,,,,,,
Date:,6/8/2010,,,,,,,,,,,,,,,,,,,,,,,
Time:,15:14:51,,,,,,,,,,,,,,,,,,,,,,,
Type:,setup,,,,,,,,,,,,,,,,,,,,,,,
Description:,FastWalk,,,,,,,,,,,,,,,,,,,,,,,
Notes:,clean,,,,,,,,,,,,,,,,,,,,,,,

FORCE PLATES,,,,,,,,,,,,,,,,,,,,,,,,
960,Hz,,,,,,,,,,,,,,,,,,,,,,,
,Corner 1,,,Corner 2,,,Corner 3,,,Corner 4,,,,,,,,,,,,,,
Plate#,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,
1,0,900,0,600,900,0,600,0,0,0,0,0,,,,,,,,,,,,
2,599.998535,-1382.600616,0,-0.000854,-1382.59903,0,0.001373,-482.599457,0,600.000732,-482.601044,0,,,,,,,,,,,,

,Force Plate 1,,,,,,,,,,,,Force Plate 2,,,,,,,,,,,
Sample #,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z
Units:,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm
134,,,,300,450,0,0,0,0,0,0,0,272.258134,-905.752676,0,299.999947,-932.600037,0,21.970879,-112.232686,697.694031,18731.24359,19355.29704,2344.365548
135,,,,300,450,0,0,0,0,0,0,0,272.204214,-905.243516,0,299.999947,-932.600037,0,22.154316,-110.369871,696.450317,19052.45734,19358.34647,2241.155976
136,,,,300,450,0,0,0,0,0,0,0,271.834773,-904.768351,0,299.999947,-932.600037,0,23.172671,-109.460449,697.024963,19399.37995,19631.82879,2144.000859
137,,,,300,450,0,0,0,0,0,0,0,271.12553,-903.582625,0,299.999947,-932.600037,0,22.968034,-107.778206,696.658081,20215.21411,20115.59567,2147.188297
138,,,,300,450,0,0,0,0,0,0,0,271.811668,-903.553966,0,299.999947,-932.600037,0,23.370364,-106.979752,695.953369,20214.71078,19617.72757,2108.736465
139,,,,300,450,0,0,0,0,0,0,0,271.820288,-903.004758,0,299.999947,-932.600037,0,23.269287,-105.184792,693.76001,20532.02109,19549.92042,1986.012668
140,,,,300,450,0,0,0,0,0,0,0,271.765183,-902.912146,0,299.999947,-932.600037,0,23.666054,-103.874666,694.170532,20608.45917,19599.74059,1980.429521
141,,,,300,450,0,0,0,0,0,0,0,272.013727,-901.86133,0,299.999947,-932.600037,0,24.175298,-102.06631,690.928101,21238.23587,19336.46567,1927.208048
142,,,,300,450,0,0,0,0,0,0,0,271.714339,-901.340036,0,299.999947,-932.600037,0,23.914665,-100.465075,691.259827,21608.78255,19552.70438,1852.395021
143,,,,300,450,0,0,0,0,0,0,0,271.127589,-900.941953,0,299.999947,-932.600037,0,24.082913,-99.341647,689.758179,21836.42201,19914.94484,1914.962354
144,,,,300,450,0,0,0,0,0,0,0,271.381176,-900.011207,0,299.999947,-932.600037,0,23.651604,-97.995706,688.542908,22438.80749,19705.25139,2050.471403
145,,,,300,450,0,0,0,0,0,0,0,271.42884,-899.877884,0,299.999947,-932.600037,0,24.142232,-96.094157,685.638428,22435.56529,19589.44893,1986.821719
146,,,,300,450,0,0,0,0,0,0,0,271.396204,-899.139,0,299.999947,-932.600037,0,23.801847,-94.806818,683.978455,22886.62813,19564.34348,1815.463949
147,,,,300,450,0,0,0,0,0,0,0,271.527856,-898.436535,0,299.999947,-932.600037,0,24.24701,-93.523944,682.653992,23321.851,19436.58654,1742.50728
148,,,,300,450,0,0,0,0,0,0,0,271.434897,-897.828023,0,299.999947,-932.600037,0,24.172379,-92.249835,679.42334,23624.91748,19407.76138,1829.809736
149,,,,300,450,0,0,0,0,0,0,0,271.407854,-897.353227,0,299.999947,-932.600037,0,24.202157,-91.142833,677.670166,23885.711,19376.00783,1722.280965
150,,,,300,450,0,0,0,0,0,0,0,271.616558,-896.516338,0,299.999947,-932.600037,0,24.863881,-89.975545,675.648987,24379.91434,19177.20804,1693.757734
151,,,,300,450,0,0,0,0,0,0,0,271.622205,-896.383705,0,299.999947,-932.600037,0,24.68763,-88.429959,672.501221,24355.52695,19084.066,1702.659649
152,,,,300,450,0,0,0,0,0,0,0,271.756061,-895.464508,0,299.999947,-932.600037,0,25.243384,-87.59432,670.398193,24895.59097,18934.65001,1615.832155
153,,,,300,450,0,0,0,0,0,0,0,271.443079,-894.905589,0,299.999947,-932.600037,0,24.848949,-85.82137,668.816223,25210.65839,19099.29649,1565.446191
154,,,,300,450,0,0,0,0,0,0,0,271.995689,-894.672931,0,299.999947,-932.600037,0,26.009543,-84.241928,664.606201,25206.58945,18611.80337,1678.864942
155,,,,300,450,0,0,0,0,0,0,0,271.476598,-893.784325,0,299.999947,-932.600037,0,25.869195,-82.623802,662.322693,25708.52637,18891.66127,1463.439387
156,,,,300,450,0,0,0,0,0,0,0,271.230319,-893.076285,0,299.999947,-932.600037,0,25.339998,-81.460966,657.533386,25988.18612,18916.9904,1448.228805
157,,,,300,450,0,0,0,0,0,0,0,271.151332,-892.689956,0,299.999947,-932.600037,0,26.925931,-79.812358,654.001465,26101.25115,18867.03611,1444.668195
158,,,,300,450,0,0,0,0,0,0,0,270.89689,-892.22861,0,299.999947,-932.600037,0,26.399346,-78.242196,651.206604,26290.13947,18952.10244,1404.277544
159,,,,300,450,0,0,0,0,0,0,0,271.034748,-891.303524,0,299.999947,-932.600037,0,26.738022,-77.072893,648.580994,26784.13338,18786.27706,1282.905465
160,,,,300,450,0,0,0,0,0,0,0,271.052891,-890.827729,0,299.999947,-932.600037,0,26.931614,-75.754458,644.996277,26942.98266,18670.74293,1336.486928
161,,,,300,450,0,0,0,0,0,0,0,271.363736,-889.986876,0,299.999947,-932.600037,0,27.043609,-73.808322,642.628845,27384.44637,18402.45469,1306.755197
162,,,,300,450,0,0,0,0,0,0,0,271.27029,-889.873796,0,299.999947,-932.600037,0,26.935495,-73.124675,640.707092,27375.00553,18407.2949,1282.044574
163,,,,300,450,0,0,0,0,0,0,0,271.284811,-889.086261,0,299.999947,-932.600037,0,27.72782,-71.057881,635.274658,27643.19923,18241.99808,1282.612137
164,,,,300,450,0,0,0,0,0,0,0,271.509825,-888.198338,0,299.999947,-932.600037,0,28.303839,-69.312621,632.986389,28105.67078,18033.85892,1229.19008
165,,,,300,450,0,0,0,0,0,0,0,271.215512,-887.744505,0,299.999947,-932.600037,0,27.47785,-68.342518,628.549683,28193.93006,18092.44735,1082.079345
166,,,,300,450,0,0,0,0,0,0,0,271.408826,-886.860972,0,299.999947,-932.600037,0,27.952244,-67.116209,625.139771,28593.30816,17873.44687,1194.740226
167,,,,300,450,0,0,0,0,0,0,0,271.045539,-886.035551,0,299.999947,-932.600037,0,28.135946,-65.682089,621.810181,28954.27113,18004.14547,1072.677332
168,,,,300,450,0,0,0,0,0,0,0,271.403116,-885.795162,0,299.999947,-932.600037,0,28.255791,-64.184248,616.658997,28862.64723,17634.49316,980.35344
169,,,,300,450,0,0,0,0,0,0,0,271.041764,-884.936621,0,299.999947,-932.600037,0,28.628574,-62.799518,613.066406,29220.83879,17753.2889,970.63462
170,,,,300,450,0,0,0,0,0,0,0,270.949253,-884.665307,0,299.999947,-932.600037,0,28.39735,-61.299842,608.00354,29144.48525,17662.92445,843.469538
171,,,,300,450,0,0,0,0,0,0,0,271.184542,-883.994861,0,299.999947,-932.600037,0,28.781493,-60.192177,606.682068,29487.88829,17481.78952,717.023701
172,,,,300,450,0,0,0,0,0,0,0,271.054256,-883.246909,0,299.999947,-932.600037,0,29.110574,-58.739907,603.178772,29768.75867,17459.42627,717.03443
173,,,,300,450,0,0,0,0,0,0,0,271.28826,-881.972153,0,299.999947,-932.600037,0,29.369171,-56.987489,596.809204,30215.18672,17135.39889,776.115827
174,,,,300,450,0,0,0,0,0,0,0,271.265313,-881.867994,0,299.999947,-932.600037,0,29.951307,-55.486861,593.122498,30090.31579,17043.15747,674.004323
175,,,,300,450,0,0,0,0,0,0,0,270.464256,-881.099495,0,299.999947,-932.600037,0,30.062967,-54.23804,587.876892,30275.97816,17363.35011,620.235291
176,,,,300,450,0,0,0,0,0,0,0,270.472319,-880.035985,0,299.999947,-932.600037,0,30.307156,-53.342526,583.514832,30671.90368,17229.80837,577.131852
177,,,,300,450,0,0,0,0,0,0,0,270.334455,-879.192392,0,299.999947,-932.600037,0,30.903069,-51.844381,580.527832,31004.62399,17221.64325,543.253616
178,,,,300,450,0,0,0,0,0,0,0,270.496629,-877.74041,0,299.999947,-932.600037,0,30.357174,-50.992481,575.315186,31561.57627,16973.70638,460.648001
179,,,,300,450,0,0,0,0,0,0,0,270.965435,-878.322916,0,299.999947,-932.600037,0,30.942924,-49.163584,569.014893,30884.48976,16521.06954,368.585999
180,,,,300,450,0,0,0,0,0,0,0,270.363394,-878.014678,0,299.999947,-932.600037,0,30.881761,-47.956224,563.772766,30773.73887,16708.28098,300.014596
181,,,,300,450,0,0,0,0,0,0,0,270.167798,-876.567053,0,299.999947,-932.600037,0,31.137346,-46.965155,560.451599,31403.77518,16719.47524,95.906565
182,,,,300,450,0,0,0,0,0,0,0,270.439398,-876.331033,0,299.999947,-932.600037,0,31.178602,-45.692656,555.652588,31266.01721,16425.39542,154.472836
183,,,,300,450,0,0,0,0,0,0,0,270.382856,-874.98155,0,299.999947,-932.600037,0,32.104843,-44.822759,551.190613,31758.76919,16324.66211,112.253412
184,,,,300,450,0,0,0,0,0,0,0,270.165708,-873.833993,0,299.999947,-932.600037,0,31.933913,-43.570389,546.394043,32109.41626,16301.25016,24.446575
185,,,,300,450,0,0,0,0,0,0,0,270.115902,-873.332972,0,299.999947,-932.600037,0,32.496524,-42.120421,540.446594,32030.68312,16150.73011,-111.22401
186,,,,300,450,0,0,0,0,0,0,0,270.311764,-871.742261,0,299.999947,-932.600037,0,32.929447,-40.43275,535.205627,32571.42373,15889.28215,-37.494193
187,,,,300,450,0,0,0,0,0,0,0,269.185578,-870.683625,0,299.999947,-932.600037,0,32.784403,-39.441779,531.706299,32921.34621,16384.19368,-203.798356
188,,,,300,450,0,0,0,0,0,0,0,269.920294,-869.791375,0,299.999947,-932.600037,0,32.169126,-38.353467,523.622437,32888.02428,15750.38075,-188.648716
189,,,,300,450,0,0,0,0,0,0,0,269.490282,-869.310248,0,299.999947,-932.600037,0,32.799041,-37.653823,519.245178,32862.91768,15841.99618,-358.231582
190,,,,300,450,0,0,0,0,0,0,0,269.655439,-868.613061,0,299.999947,-932.600037,0,33.771995,-36.119203,513.466553,32855.17192,15580.88974,-391.070999
191,,,,300,450,0,0,0,0,0,0,0,269.763869,-868.090032,0,299.999947,-932.600037,0,33.575263,-34.867547,508.409821,32797.51992,15372.31861,-396.089968
192,,,,300,450,0,0,0,0,0,0,0,269.060155,-866.672223,0,299.999947,-932.600037,0,33.3168,-34.175576,501.789856,33081.90833,15525.27356,-502.908269
193,,,,300,450,0,0,0,0,0,0,0,269.821979,-865.948231,0,299.999947,-932.600037,0,33.898819,-33.139353,498.990051,33258.58794,15058.50569,-599.330311
194,,,,300,450,0,0,0,0,0,0,0,269.712382,-866.249352,0,299.999947,-932.600037,0,33.75252,-32.329404,493.582489,32749.53616,14949.41172,-662.659084
195,,,,300,450,0,0,0,0,0,0,0,269.786462,-864.329742,0,299.999947,-932.600037,0,34.175254,-30.71473,484.684479,33089.55227,14644.00713,-724.62579
196,,,,300,450,0,0,0,0,0,0,0,269.450229,-863.682092,0,299.999947,-932.600037,0,34.223963,-29.615695,480.577576,33120.41875,14681.50939,-788.064815
197,,,,300,450,0,0,0,0,0,0,0,268.523435,-861.896771,0,299.999947,-932.600037,0,34.554955,-28.639793,473.855072,33503.10123,14915.30479,-840.854481
198,,,,300,450,0,0,0,0,0,0,0,268.54818,-860.560784,0,299.999947,-932.600037,0,34.23416,-27.811984,467.327637,33665.93382,14698.27967,-962.140778
199,,,,300,450,0,0,0,0,0,0,0,269.111494,-859.377849,0,299.999947,-932.600037,0,33.732267,-26.989204,459.329071,33633.07947,14187.96425,-995.486061
200,,,,300,450,0,0,0,0,0,0,0,268.919779,-858.932042,0,299.999947,-932.600037,0,34.572871,-26.316013,454.864166,33508.93091,14137.2545,-1033.17789
201,,,,300,450,0,0,0,0,0,0,0,268.254648,-857.913669,0,299.999947,-932.600037,0,34.251159,-24.728494,449.885895,33600.34323,14281.76219,-1155.842709
202,,,,300,450,0,0,0,0,0,0,0,268.349998,-856.50537,0,299.999947,-932.600037,0,34.492293,-23.52914,443.344391,33736.14371,14031.82735,-1140.374873
203,,,,300,450,0,0,0,0,0,0,0,267.694828,-855.816888,0,299.999947,-932.600037,0,34.499061,-23.22892,439.158203,33719.94946,14187.05786,-1237.426778
204,,,,300,450,0,0,0,0,0,0,0,268.886198,-855.164124,0,299.999947,-932.600037,0,34.460035,-22.556017,433.244049,33548.64839,13479.84646,-1250.848514
205,,,,300,450,0,0,0,0,0,0,0,268.888988,-853.229236,0,299.999947,-932.600037,0,34.637192,-21.601812,426.272156,33833.56239,13261.7354,-1274.083721
206,,,,300,450,0,0,0,0,0,0,0,268.205618,-851.986472,0,299.999947,-932.600037,0,34.75323,-20.510947,419.464294,33814.51195,13336.58569,-1356.482649
207,,,,300,450,0,0,0,0,0,0,0,267.209534,-851.32603,0,299.999947,-932.600037,0,34.293946,-20.059812,413.54184,33610.20237,13560.20764,-1405.385904
208,,,,300,450,0,0,0,0,0,0,0,268.714109,-849.524436,0,299.999947,-932.600037,0,34.535702,-18.635177,407.967712,33892.16288,12763.61153,-1370.106509
209,,,,300,450,0,0,0,0,0,0,0,267.782974,-848.331226,0,299.999947,-932.600037,0,33.966779,-18.466536,404.229797,34063.96437,13023.06018,-1448.359518
210,,,,300,450,0,0,0,0,0,0,0,267.957001,-848.196457,0,299.999947,-932.600037,0,33.993839,-17.331137,396.81665,33492.74557,12715.17442,-1462.488958
211,,,,300,450,0,0,0,0,0,0,0,267.72001,-847.531159,0,299.999947,-932.600037,0,33.497403,-16.834493,390.20343,33194.16783,12595.74183,-1569.454045
212,,,,300,450,0,0,0,0,0,0,0,267.111519,-845.582369,0,299.999947,-932.600037,0,33.784644,-16.274019,385.404755,33537.023,12675.3564,-1612.412539
213,,,,300,450,0,0,0,0,0,0,0,268.160284,-844.381224,0,299.999947,-932.600037,0,33.412153,-15.40383,378.710327,33409.37555,12058.00909,-1597.115288
214,,,,300,450,0,0,0,0,0,0,0,268.006279,-843.401457,0,299.999947,-932.600037,0,33.020187,-14.463255,372.962128,33267.69212,11932.42633,-1641.081704
215,,,,300,450,0,0,0,0,0,0,0,268.839407,-840.433072,0,299.999947,-932.600037,0,33.048993,-14.123101,367.923767,33910.4167,11464.70313,-1741.776663
216,,,,300,450,0,0,0,0,0,0,0,268.177066,-839.78377,0,299.999947,-932.600037,0,32.409511,-13.29033,363.57016,33745.225,11569.84991,-1732.914082
217,,,,300,450,0,0,0,0,0,0,0,267.661239,-839.004408,0,299.999947,-932.600037,0,32.213356,-12.867877,355.73172,33294.93391,11503.9039,-1737.099584
218,,,,300,450,0,0,0,0,0,0,0,267.564759,-837.933985,0,299.999947,-932.600037,0,31.912257,-12.1454,351.116302,33238.79404,11388.52305,-1819.907307
219,,,,300,450,0,0,0,0,0,0,0,268.447372,-836.601743,0,299.999947,-932.600037,0,31.143763,-11.470922,345.300354,33148.2446,10895.11501,-1819.817531
220,,,,300,450,0,0,0,0,0,0,0,268.110184,-835.919541,0,299.999947,-932.600037,0,31.451138,-10.667484,339.624817,32835.09564,10830.55486,-1789.949614
221,,,,300,450,0,0,0,0,0,0,0,267.078109,-833.084596,0,299.999947,-932.600037,0,29.986323,-10.564944,334.429199,33280.869,11010.02373,-1970.98771
222,,,,300,450,0,0,0,0,0,0,0,267.472778,-832.064182,0,299.999947,-932.600037,0,29.70038,-9.581452,328.682007,33044.3265,10691.09507,-1946.515876
223,,,,300,450,0,0,0,0,0,0,0,267.655259,-832.024217,0,299.999947,-932.600037,0,29.176612,-9.613617,323.81781,32568.24151,10473.78599,-1970.592299
224,,,,300,450,0,0,0,0,0,0,0,267.978764,-829.086509,0,299.999947,-932.600037,0,28.667072,-8.726932,316.079102,32718.46281,10121.22676,-1931.072594
225,,,,300,450,0,0,0,0,0,0,0,267.320059,-827.11441,0,299.999947,-932.600037,0,28.697098,-8.48891,313.551056,33075.12972,10246.81331,-2062.199293
226,,,,300,450,0,0,0,0,0,0,0,267.373445,-826.335209,0,299.999947,-932.600037,0,27.924895,-7.834649,308.684998,32802.35812,10071.31167,-2023.775446
227,,,,300,450,0,0,0,0,0,0,0,267.578273,-823.622075,0,299.999947,-932.600037,0,26.918359,-7.311602,303.830688,33110.84926,9850.699381,-2116.640637
228,,,,300,450,0,0,0,0,0,0,0,266.76405,-822.862516,0,299.999947,-932.600037,0,26.251409,-7.371107,298.70517,32779.16478,9927.734184,-2033.926717
229,,,,300,450,0,0,0,0,0,0,0,267.16546,-820.968429,0,299.999947,-932.600037,0,25.612467,-7.296944,293.239075,32734.74933,9628.354523,-2018.823102
230,,,,300,450,0,0,0,0,0,0,0,267.8511,-820.421447,0,299.999947,-932.600037,0,25.397907,-6.706304,289.061218,32426.47971,9292.984857,-2052.688348
231,,,,300,450,0,0,0,0,0,0,0,266.432455,-818.410859,0,299.999947,-932.600037,0,24.273967,-6.22942,284.198334,32452.37407,9539.825244,-2068.421999
232,,,,300,450,0,0,0,0,0,0,0,267.320392,-816.090971,0,299.999947,-932.600037,0,23.929387,-6.877707,281.872711,32840.72621,9211.47477,-2174.41211
233,,,,300,450,0,0,0,0,0,0,0,267.957778,-815.916715,0,299.999947,-932.600037,0,23.049028,-5.755471,276.829498,32301.38531,8870.217379,-2131.573751
234,,,,300,450,0,0,0,0,0,0,0,267.582392,-813.504181,0,299.999947,-932.600037,0,22.335966,-5.17168,272.051971,32400.26227,8819.259639,-2039.395148
235,,,,300,450,0,0,0,0,0,0,0,268.543076,-812.338529,0,299.999947,-932.600037,0,21.480717,-4.865379,269.025146,32353.36976,8462.689108,-2064.099768
236,,,,300,450,0,0,0,0,0,0,0,267.872251,-810.839147,0,299.999947,-932.600037,0,21.19765,-4.63455,263.802429,32120.81834,8475.364056,-2097.900831
237,,,,300,450,0,0,0,0,0,0,0,267.399413,-810.464749,0,299.999947,-932.600037,0,20.591258,-4.746318,261.46167,31933.69638,8523.790071,-2220.018666
238,,,,300,450,0,0,0,0,0,0,0,267.977156,-809.231468,0,299.999947,-932.600037,0,19.595901,-4.419167,258.87149,31936.60514,8289.787472,-2157.440588
239,,,,300,450,0,0,0,0,0,0,0,267.466329,-806.264926,0,299.999947,-932.600037,0,18.462494,-4.10413,253.060913,31970.47833,8232.986895,-2041.031562
240,,,,300,450,0,0,0,0,0,0,0,268.439326,-807.001189,0,299.999947,-932.600037,0,18.317221,-3.333771,248.788971,31247.60796,7851.934224,-2084.87085
241,,,,300,450,0,0,0,0,0,0,0,267.64766,-804.446944,0,299.999947,-932.600037,0,17.666255,-3.241233,248.714371,31873.5157,8046.47866,-2256.042558
242,,,,300,450,0,0,0,0,0,0,0,268.738046,-805.168321,0,299.999947,-932.600037,0,17.285821,-3.338726,245.592575,31296.2832,7677.690707,-2129.126769
243,,,,300,450,0,0,0,0,0,0,0,268.11346,-804.013383,0,299.999947,-932.600037,0,16.826905,-3.277401,242.900131,31233.71495,7745.231808,-2178.046217
244,,,,300,450,0,0,0,0,0,0,0,269.359356,-802.001123,0,299.999947,-932.600037,0,15.960054,-2.462902,240.654541,31429.22153,7373.797189,-2071.693356
245,,,,300,450,0,0,0,0,0,0,0,268.839034,-799.798097,0,299.999947,-932.600037,0,15.957347,-2.282093,234.645432,31161.36853,7311.765693,-2026.98038
246,,,,300,450,0,0,0,0,0,0,0,268.62284,-799.377803,0,299.999947,-932.600037,0,14.887778,-2.12857,231.266739,30809.8716,7256.481063,-2125.31425
247,,,,300,450,0,0,0,0,0,0,0,267.763258,-798.698978,0,299.999947,-932.600037,0,13.984876,-2.189158,232.502121,31132.28009,7495.098577,-2160.76489
248,,,,300,450,0,0,0,0,0,0,0,270.326853,-798.730286,0,299.999947,-932.600037,0,12.664748,-2.519771,231.325348,30967.46666,6864.138595,-2132.025704
249,,,,300,450,0,0,0,0,0,0,0,269.500774,-798.426279,0,299.999947,-932.600037,0,10.984831,-1.411815,229.077652,30736.20945,6986.678949,-2052.054371
250,,,,300,450,0,0,0,0,0,0,0,269.050699,-799.149327,0,299.999947,-932.600037,0,10.340438,-0.567067,226.025681,30163.28736,6995.324648,-2218.895416
251,,,,300,450,0,0,0,0,0,0,0,270.837679,-796.944072,0,299.999947,-932.600037,0,9.584981,-0.484888,223.963196,30381.94336,6531.274623,-2126.315811
252,,,,300,450,0,0,0,0,0,0,0,271.353992,-796.410362,0,299.999947,-932.600037,0,7.936058,-0.457885,223.21489,30399.56319,6394.203546,-2157.252616
253,,,,300,450,0,0,0,0,0,0,0,270.072013,-797.11862,0,299.999947,-932.600037,0,7.077573,-0.275834,223.483444,30277.85362,6688.397666,-2173.506556
254,,,,300,450,0,0,0,0,0,0,0,272.30641,-795.948388,0,299.999947,-932.600037,0,6.505243,0.786123,221.316696,30243.2914,6129.042074,-2139.988661
255,,,,300,450,0,0,0,0,0,0,0,271.72919,-795.213144,0,299.999947,-932.600037,0,5.598893,1.092441,219.065399,30096.7144,6193.144658,-2097.249389
256,,,,300,450,0,0,0,0,0,0,0,271.901882,-795.234175,0,299.999947,-932.600037,0,4.963941,1.533644,216.546677,29746.12085,6084.542531,-2117.477489
257,,,,300,450,0,0,0,0,0,0,0,271.182166,-795.91298,0,299.999947,-932.600037,0,4.560212,1.7364,217.942078,29789.86101,6280.606891,-2040.672962
258,,,,300,450,0,0,0,0,0,0,0,272.650969,-795.07636,0,299.999947,-932.600037,0,4.033875,1.135174,216.487427,29772.14677,5920.709766,-2049.875715
259,,,,300,450,0,0,0,0,0,0,0,272.601891,-794.452867,0,299.999947,-932.600037,0,3.357869,1.133923,214.323425,29608.1746,5872.045195,-2123.380579
260,,,,300,450,0,0,0,0,0,0,0,272.657963,-796.299515,0,299.999947,-932.600037,0,3.322909,1.1317,211.70636,28855.68719,5788.471741,-2186.576067
261,,,,300,450,0,0,0,0,0,0,0,274.694457,-793.509538,0,299.999947,-932.600037,0,2.789454,0.996757,211.646774,29438.05544,5355.825178,-2137.578097
262,,,,300,450,0,0,0,0,0,0,0,275.604241,-794.724863,0,299.999947,-932.600037,0,2.111847,1.221217,210.525864,29026.28999,5135.927055,-2162.714486
263,,,,300,450,0,0,0,0,0,0,0,274.362101,-793.995363,0,299.999947,-932.600037,0,1.784305,1.714733,211.741379,29348.34467,5428.592838,-2232.082488
264,,,,300,450,0,0,0,0,0,0,0,273.871639,-793.405901,0,299.999947,-932.600037,0,1.003529,1.508591,209.93042,29221.08327,5485.126489,-2110.900676
265,,,,300,450,0,0,0,0,0,0,0,273.919151,-794.575601,0,299.999947,-932.600037,0,1.056247,1.599189,209.141068,28866.57785,5454.565511,-2193.724325
266,,,,300,450,0,0,0,0,0,0,0,273.934639,-791.41404,0,299.999947,-932.600037,0,0.938526,2.545934,207.744934,29330.67564,5414.935528,-2125.917053
267,,,,300,450,0,0,0,0,0,0,0,274.264506,-789.759517,0,299.999947,-932.600037,0,0.172617,2.212936,206.461716,29491.09869,5313.383144,-2194.300332
268,,,,300,450,0,0,0,0,0,0,0,273.24625,-791.023332,0,299.999947,-932.600037,0,0.193486,1.945651,206.109528,29180.3077,5514.191819,-2174.906615
269,,,,300,450,0,0,0,0,0,0,0,274.024497,-789.352092,0,299.999947,-932.600037,0,0.045696,2.102625,205.942078,29500.77942,5349.438078,-2262.480916
270,,,,300,450,0,0,0,0,0,0,0,274.126177,-789.747937,0,299.999947,-932.600037,0,0.139914,2.304988,206.023666,29430.91327,5330.608818,-2330.752206
271,,,,300,450,0,0,0,0,0,0,0,274.703626,-789.271141,0,299.999947,-932.600037,0,-0.221247,2.543358,204.638489,29330.60869,5176.600907,-2209.263333
272,,,,300,450,0,0,0,0,0,0,0,274.587026,-790.535318,0,299.999947,-932.600037,0,-0.702727,2.480946,204.819778,29097.66412,5205.068677,-2234.341338
273,,,,300,450,0,0,0,0,0,0,0,274.898969,-790.209625,0,299.999947,-932.600037,0,-0.645548,2.482114,206.651093,29425.13414,5187.144427,-2141.878056
274,,,,300,450,0,0,0,0,0,0,0,274.755316,-789.976919,0,299.999947,-932.600037,0,-0.330643,2.613007,205.335495,29285.58837,5183.618694,-2214.487931
275,,,,300,450,0,0,0,0,0,0,0,274.998526,-788.432219,0,299.999947,-932.600037,0,-0.745086,2.305775,205.960983,29692.94541,5149.31708,-2287.630112
276,,,,300,450,0,0,0,0,0,0,0,274.652339,-789.315744,0,299.999947,-932.600037,0,-0.41982,2.767718,205.249161,29408.98082,5202.575231,-2209.79185
277,,,,300,450,0,0,0,0,0,0,0,273.807539,-786.308084,0,299.999947,-932.600037,0,-1.038065,2.23312,204.835052,29965.71973,5365.123271,-2239.101828
278,,,,300,450,0,0,0,0,0,0,0,275.557378,-786.785866,0,299.999947,-932.600037,0,-1.186781,2.454439,203.360077,29652.78103,4970.642608,-2263.276717
279,,,,300,450,0,0,0,0,0,0,0,276.211371,-788.60947,0,299.999947,-932.600037,0,-0.716036,2.551758,205.525681,29593.7591,4889.163129,-2350.794549
280,,,,300,450,0,0,0,0,0,0,0,276.529608,-786.209454,0,299.999947,-932.600037,0,-0.714411,2.572115,205.18277,30036.82531,4815.70913,-2394.242237
281,,,,300,450,0,0,0,0,0,0,0,275.635889,-786.698263,0,299.999947,-932.600037,0,-1.413215,2.57512,207.546066,30281.3391,5056.664316,-2225.213047
282,,,,300,450,0,0,0,0,0,0,0,276.317004,-787.918199,0,299.999947,-932.600037,0,-0.917754,2.843208,206.922195,29937.88355,4900.526396,-2327.012158
283,,,,300,450,0,0,0,0,0,0,0,276.171684,-786.985535,0,299.999947,-932.600037,0,-1.091189,2.402616,207.890366,30271.85194,4953.666247,-2385.34275
284,,,,300,450,0,0,0,0,0,0,0,278.503672,-787.926714,0,299.999947,-932.600037,0,-0.75918,2.829396,209.541779,30315.1054,4504.367562,-2375.335609
285,,,,300,450,0,0,0,0,0,0,0,277.039706,-785.045915,0,299.999947,-932.600037,0,-0.809927,2.863751,207.451508,30610.32488,4763.136515,-2331.33252
286,,,,300,450,0,0,0,0,0,0,0,275.842698,-786.388324,0,299.999947,-932.600037,0,-0.45532,2.871206,210.137009,30724.492,5076.331966,-2380.398012
287,,,,300,450,0,0,0,0,0,0,0,277.99935,-783.438699,0,299.999947,-932.600037,0,-1.049747,2.606472,210.603119,31413.84291,4633.394349,-2399.57233
288,,,,300,450,0,0,0,0,0,0,0,276.587568,-783.576362,0,299.999947,-932.600037,0,-1.013445,3.399844,209.454269,31213.64488,4903.822687,-2307.86985
289,,,,300,450,0,0,0,0,0,0,0,276.234061,-783.60668,0,299.999947,-932.600037,0,-1.406638,3.027244,210.335999,31338.66634,4998.821174,-2361.80398
290,,,,300,450,0,0,0,0,0,0,0,277.434648,-784.547598,0,299.999947,-932.600037,0,-1.117376,3.430431,211.286591,31281.49488,4767.745014,-2376.351788
291,,,,300,450,0,0,0,0,0,0,0,276.603555,-784.084704,0,299.999947,-932.600037,0,-1.044431,3.597079,214.764359,31895.80004,5024.710972,-2508.487637
292,,,,300,450,0,0,0,0,0,0,0,275.395544,-782.641115,0,299.999947,-932.600037,0,-1.158602,3.611218,212.586426,31879.23118,5230.562059,-2474.383079
